t,mag
110881.441,0.963
110881.461,1.029
110881.481,1.027
110881.501,1.018
110881.521,0.969
110881.541,0.986
110881.561,1.030
110881.581,1.081
110881.601,1.043
110881.621,0.934
110881.641,0.882
110881.661,0.862
110881.681,1.051
110881.701,1.018
110881.721,1.076
110881.741,1.046
110881.761,0.972
110881.781,0.892
110881.801,0.884
110881.821,1.054
110881.841,0.973
110881.861,0.933
110881.881,0.907
110881.901,1.097
110881.921,1.130
110881.941,1.129
110881.961,1.138
110881.981,0.979
110882.001,0.951
110882.021,0.992
110882.041,0.985
110882.061,0.995
110882.081,0.890
110882.101,0.998
110882.121,0.961
110882.141,0.962
110882.161,1.046
110882.181,1.010
110882.201,0.968
110882.221,0.992
110882.241,1.048
110882.261,1.210
110882.281,1.090
110882.301,0.957
110882.321,1.014
110882.341,1.028
110882.361,1.037
110882.381,0.953
110882.401,0.933
110882.421,0.961
110882.441,0.981
110882.461,0.932
110882.481,0.965
110882.501,0.981
110882.521,1.015
110882.541,1.058
110882.561,0.861
110882.581,1.080
110882.601,0.936
110882.621,1.019
110882.641,1.066
110882.661,0.994
110882.681,0.993
110882.701,0.959
110882.721,1.017
110882.741,1.013
110882.761,1.073
110882.781,1.013
110882.801,0.974
110882.821,0.980
110882.841,0.933
110882.861,0.986
110882.881,1.047
110882.901,1.036
110882.921,0.989
110882.941,1.047
110882.961,1.015
110882.981,0.986
110883.001,1.030
110883.021,1.035
110883.041,1.011
110883.061,0.935
110883.081,0.949
110883.101,0.974
110883.121,1.085
110883.141,0.945
110883.161,0.960
110883.181,0.984
110883.201,1.006
110883.221,0.981
110883.241,1.012
110883.261,1.074
110883.281,1.064
110883.301,1.007
110883.321,0.887
110883.341,1.084
110883.361,1.051
110883.381,1.104
110883.401,0.927
110883.421,0.973
110883.441,0.972
110883.461,0.968
110883.481,1.051
110883.501,1.023
110883.521,1.062
110883.541,1.057
110883.561,0.962
110883.581,0.949
110883.601,1.087
110883.621,1.090
110883.641,0.972
110883.661,0.895
110883.681,0.928
110883.701,1.044
110883.721,1.089
110883.741,1.067
110883.761,0.988
110883.781,0.941
110883.801,0.910
110883.821,1.059
110883.841,0.984
110883.861,0.916
110883.881,0.978
110883.901,1.051
110883.921,1.122
110883.941,1.042
110883.961,0.985
110883.981,1.017
110884.001,1.028
110884.021,1.114
110884.041,0.912
110884.061,1.103
110884.081,1.015
110884.101,0.927
110884.121,0.983
110884.141,1.000
110884.161,1.073
110884.181,1.172
110884.201,1.070
110884.221,0.983
110884.241,0.940
110884.261,1.048
110884.281,1.040
110884.301,0.989
110884.321,0.960
110884.341,1.088
110884.361,0.888
110884.381,1.010
110884.401,0.957
110884.421,1.028
110884.441,0.967
110884.461,1.023
110884.481,0.993
110884.501,1.076
110884.521,1.097
110884.541,1.048
110884.561,0.987
110884.581,0.997
110884.601,1.006
110884.621,0.992
110884.641,0.906
110884.661,0.931
110884.681,1.052
110884.701,1.110
110884.721,0.959
110884.741,0.975
110884.761,1.017
110884.781,1.052
110884.801,1.102
110884.821,1.009
110884.841,1.064
110884.861,1.047
110884.881,1.028
110884.901,1.000
110884.921,0.937
110884.941,0.917
110884.961,0.997
110884.981,0.997
110885.001,0.852
110885.021,0.894
110885.041,1.079
110885.061,0.988
110885.081,1.109
110885.101,1.003
110885.121,1.047
110885.141,1.051
110885.161,0.999
110885.181,0.986
110885.201,0.988
110885.221,1.009
110885.241,0.971
110885.261,1.059
110885.281,0.999
110885.301,1.009
110885.321,1.003
110885.341,1.006
110885.361,0.964
110885.381,1.063
110885.401,0.981
110885.421,1.091
110885.441,1.042
110885.461,0.979
110885.481,0.986
110885.501,1.041
110885.521,1.018
110885.541,1.061
110885.561,0.935
110885.581,0.968
110885.601,1.118
110885.621,1.083
110885.641,0.963
110885.661,0.928
110885.681,1.032
110885.701,1.055
110885.721,1.083
110885.741,1.125
110885.761,0.999
110885.781,0.915
110885.801,0.931
110885.821,1.060
110885.841,0.952
110885.861,0.911
110885.881,0.864
110885.901,0.992
110885.921,1.007
110885.941,1.004
110885.961,0.956
110885.981,1.005
110886.001,1.169
110886.021,1.210
110886.041,1.163
110886.061,1.039
110886.081,0.884
110886.101,1.109
110886.121,0.990
110886.141,0.904
110886.161,1.017
110886.181,0.902
110886.201,1.042
110886.221,0.954
110886.241,1.078
110886.261,1.047
110886.281,1.005
110886.301,1.109
110886.321,1.058
110886.341,0.990
110886.361,1.063
110886.381,1.044
110886.401,0.960
110886.421,1.097
110886.441,0.968
110886.461,0.938
110886.481,1.019
110886.501,1.027
110886.521,0.966
110886.541,0.931
110886.561,0.988
110886.581,0.996
110886.601,1.065
110886.621,0.990
110886.641,1.012
110886.661,1.007
110886.681,0.997
110886.701,0.949
110886.721,0.995
110886.741,1.079
110886.761,1.101
110886.781,1.068
110886.801,0.947
110886.821,0.915
110886.841,0.963
110886.861,1.010
110886.881,1.028
110886.901,1.001
110886.921,1.011
110886.941,0.952
110886.961,0.988
110886.981,1.046
110887.001,1.040
110887.021,1.238
110887.041,0.993
110887.061,0.958
110887.081,0.978
110887.101,0.970
110887.121,1.205
110887.141,0.952
110887.161,0.939
110887.181,1.018
110887.201,1.053
110887.221,1.152
110887.241,1.020
110887.261,0.944
110887.281,0.974
110887.301,1.093
110887.321,1.001
110887.341,1.033
110887.361,1.015
110887.381,0.930
110887.401,1.026
110887.421,1.095
110887.441,1.009
110887.461,1.054
110887.481,0.971
110887.501,0.989
110887.521,0.867
110887.541,0.991
110887.561,0.994
110887.581,1.099
110887.601,1.090
110887.621,0.911
110887.641,0.924
110887.661,1.000
110887.681,1.081
110887.701,0.992
110887.721,1.150
110887.741,0.971
110887.761,1.164
110887.781,0.872
110887.801,0.856
110887.821,0.757
110887.841,0.859
110887.861,0.988
110887.881,0.843
110887.901,1.035
110887.921,1.081
110887.941,1.038
110887.961,1.189
110887.981,1.299
110888.001,1.254
110888.021,0.891
110888.041,0.812
110888.061,0.990
110888.081,1.160
110888.101,1.231
110888.121,1.094
110888.141,0.848
110888.161,0.947
110888.181,1.069
110888.201,0.980
110888.221,1.007
110888.241,1.021
110888.261,1.109
110888.281,1.005
110888.301,1.002
110888.321,0.972
110888.341,0.975
110888.361,1.003
110888.381,0.945
110888.401,0.937
110888.421,1.143
110888.441,1.067
110888.461,0.967
110888.481,0.984
110888.501,1.015
110888.521,1.035
110888.541,1.087
110888.561,1.137
110888.581,1.184
110888.601,0.980
110888.621,0.889
110888.641,1.027
110888.661,1.040
110888.681,1.006
110888.701,1.011
110888.721,1.014
110888.741,1.008
110888.761,1.009
110888.781,1.009
110888.801,1.012
110888.821,1.015
110888.841,1.007
110888.861,1.001
110888.881,1.004
110888.901,1.015
110888.921,1.008
110888.941,1.006
110888.961,1.009
110888.981,1.008
110889.001,1.007
110889.021,1.007
110889.041,1.009
110889.061,1.009
110889.081,1.009
110889.101,1.009
110889.121,1.008
110889.141,1.008
110889.161,1.006
110889.181,1.008
110889.201,0.994
110889.221,1.003
110889.241,1.012
110889.261,1.009
110889.281,1.009
110889.301,1.009
110889.321,1.008
110889.341,1.010
110889.361,1.009
110889.381,1.009
110889.401,1.009
110889.421,1.009
110889.441,1.008
110889.461,1.009
110889.481,1.009
110889.501,1.007
110889.521,1.009
110889.541,1.009
110889.561,1.008
110889.581,1.006
110889.601,1.007
110889.621,1.009
110889.641,1.009
110889.661,1.009
110889.681,1.008
110889.701,1.010
110889.721,1.006
110889.741,1.009
110889.761,1.008
110889.781,1.007
110889.801,1.010
110889.821,1.009
110889.841,1.010
110889.861,1.008
110889.881,1.009
110889.901,1.008
110889.921,1.007
110889.941,1.006
110889.961,1.009
110889.981,1.009
110890.001,1.011
110890.021,1.009
110890.041,1.006
110890.061,1.022
110890.081,1.016
110890.101,1.006
110890.121,1.009
110890.141,1.008
110890.161,1.008
110890.181,1.009
110890.201,1.010
110890.221,1.009
110890.241,1.010
110890.261,1.009
110890.281,1.011
110890.301,1.009
110890.321,1.009
110890.341,1.010
110890.361,1.010
110890.381,1.009
110890.401,1.010
110890.421,1.010
110890.441,1.010
110890.461,1.010
110890.481,1.010
110890.501,1.010
110890.521,1.010
110890.541,1.009
110890.561,1.010
110890.581,1.008
110890.601,1.009
110890.621,1.007
110890.641,1.011
110890.661,1.006
110890.681,1.009
110890.701,1.009
110890.721,1.010
110890.741,1.010
110890.761,1.007
110890.781,1.011
110890.801,1.011
110890.821,1.008
110890.841,1.010
110890.861,1.008
110890.881,1.010
110890.901,1.009
110890.921,1.008
110890.941,1.007
110890.961,1.008
110890.981,1.009
110891.001,1.011
110891.021,1.009
110891.041,1.007
110891.061,1.011
110891.081,1.012
110891.101,1.009
110891.121,1.009
110891.141,1.010
110891.161,1.008
110891.181,1.009
110891.201,1.009
110891.221,1.011
110891.241,1.007
110891.261,1.013
110891.281,1.011
110891.301,1.008
110891.321,1.008
110891.341,1.009
110891.361,1.009
110891.381,1.008
110891.401,1.010
110891.421,1.008
110891.441,1.009
110891.461,1.007
110891.481,1.009
110891.501,1.010
110891.521,1.012
110891.541,1.009
110891.561,1.007
110891.581,1.009
110891.601,1.011
110891.621,1.009
110891.641,1.007
110891.661,1.008
110891.681,1.010
110891.701,1.010
110891.721,1.010
110891.741,1.008
110891.761,1.010
110891.781,1.008
110891.801,1.010
110891.821,1.009
110891.841,1.008
110891.861,1.009
110891.881,1.010
110891.901,1.010
110891.921,1.007
110891.941,1.007
110891.961,1.010
110891.981,1.008
110892.001,1.009
110892.021,1.011
110892.041,1.010
110892.061,1.010
110892.081,1.010
110892.101,1.008
110892.121,1.010
110892.141,1.010
110892.161,1.008
110892.181,1.008
110892.201,1.010
110892.221,1.008
110892.241,1.009
110892.261,1.009
110892.281,1.010
110892.301,1.008
110892.321,1.010
110892.341,1.009
110892.361,1.009
110892.381,1.009
110892.401,1.009
110892.421,1.008
110892.441,1.010
110892.461,1.009
110892.481,1.011
110892.501,1.008
110892.521,1.010
110892.541,1.009
110892.561,1.008
110892.581,1.008
110892.601,1.010
110892.621,1.010
110892.641,1.009
110892.661,1.009
110892.681,1.010
110892.701,1.009
110892.721,1.011
110892.741,1.009
110892.761,1.010
110892.781,1.010
110892.801,1.012
110892.821,1.007
110892.841,1.008
110892.861,1.008
110892.881,1.008
110892.901,1.008
110892.921,1.010
110892.941,1.009
110892.961,1.011
110892.981,1.011
110893.001,1.010
110893.021,1.011
110893.041,1.009
110893.061,1.009
110893.081,1.010
110893.101,1.009
110893.121,1.127
110893.141,0.986
110893.161,1.024
110893.181,1.030
110893.201,0.983
110893.221,0.990
110893.241,1.036
110893.261,0.985
110893.281,1.020
110893.301,1.010
110893.321,1.040
110893.341,0.996
110893.361,1.027
110893.381,1.000
110893.401,0.986
110893.421,1.013
110893.441,1.014
110893.461,0.999
110893.481,1.007
110893.501,1.014
110893.521,1.002
110893.541,1.013
110893.561,1.011
110893.581,1.010
110893.601,1.003
110893.621,1.013
110893.641,1.005
110893.661,1.012
110893.681,1.008
110893.701,1.012
110893.721,1.007
110893.741,1.010
110893.761,1.009
110893.781,1.009
110893.801,1.012
110893.821,1.009
110893.841,1.007
110893.861,1.011
110893.881,1.011
110893.901,1.010
110893.921,1.010
110893.941,1.011
110893.961,1.012
110893.981,1.028
110894.001,1.022
110894.021,1.010
110894.041,1.002
110894.061,1.022
110894.081,1.000
110894.101,1.013
110894.121,1.010
110894.141,1.016
110894.161,1.004
110894.181,1.025
110894.201,1.016
110894.221,1.001
110894.241,1.015
110894.261,1.010
110894.281,1.013
110894.301,0.997
110894.321,1.019
110894.341,0.998
110894.361,1.015
110894.381,1.004
110894.401,1.020
110894.421,1.001
110894.441,1.019
110894.461,1.001
110894.481,1.009
110894.501,1.009
110894.521,1.007
110894.541,1.007
110894.561,1.010
110894.581,1.012
110894.601,1.004
110894.621,1.016
110894.641,1.008
110894.661,1.011
110894.681,1.009
110894.701,1.014
110894.721,1.006
110894.741,1.013
110894.761,1.009
110894.781,1.008
110894.801,1.010
110894.821,1.008
110894.841,1.010
110894.861,1.009
110894.881,1.009
110894.901,1.006
110894.921,1.008
110894.941,1.006
110894.961,1.009
110894.981,1.007
110895.001,1.010
110895.021,1.009
110895.041,1.008
110895.061,1.010
110895.081,1.008
110895.101,1.009
110895.121,1.010
110895.141,1.010
110895.161,1.008
110895.181,1.010
110895.201,1.009
110895.221,1.011
110895.241,1.008
110895.261,1.009
110895.281,1.007
110895.301,1.012
110895.321,1.011
110895.341,1.007
110895.361,1.008
110895.381,1.018
110895.401,1.008
110895.421,1.008
110895.441,1.017
110895.461,1.003
110895.481,1.005
110895.501,1.013
110895.521,1.015
110895.541,1.009
110895.561,1.011
110895.581,1.007
110895.601,1.009
110895.621,1.006
110895.641,1.010
110895.661,1.006
110895.681,1.015
110895.701,1.015
110895.721,0.996
110895.741,1.013
110895.761,1.018
110895.781,1.002
110895.801,1.012
110895.821,1.010
110895.841,1.002
110895.861,1.012
110895.881,1.011
110895.901,1.007
110895.921,1.002
110895.941,1.019
110895.961,1.002
110895.981,1.013
110896.001,1.011
110896.021,1.012
110896.041,1.003
110896.061,1.013
110896.081,1.011
110896.101,1.005
110896.121,1.011
110896.141,1.008
110896.161,1.009
110896.181,1.007
110896.201,1.011
110896.221,1.008
110896.241,1.013
110896.261,1.007
110896.281,1.012
110896.301,1.009
110896.321,1.008
110896.341,1.010
110896.361,1.009
110896.381,1.012
110896.401,1.010
110896.421,1.009
110896.441,1.010
110896.461,1.012
110896.481,1.007
110896.501,1.010
110896.521,1.008
110896.541,1.009
110896.561,1.011
110896.581,1.008
110896.601,1.010
110896.621,1.009
110896.641,1.011
110896.661,1.010
110896.681,1.010
110896.701,1.009
110896.721,1.008
110896.741,1.008
110896.761,1.011
110896.781,1.009
110896.801,1.008
110896.821,1.008
110896.841,1.011
110896.861,1.010
110896.881,1.010
110896.901,1.008
110896.921,1.012
110896.941,1.010
110896.961,1.010
110896.981,1.010
110897.001,1.010
110897.021,1.010
110897.041,1.009
110897.061,1.011
110897.081,1.013
110897.101,1.010
110897.121,1.010
110897.141,1.007
110897.161,1.010
110897.181,1.009
110897.201,1.009
110897.221,1.012
110897.241,1.009
110897.261,1.011
110897.281,1.011
110897.301,1.012
110897.321,1.009
110897.341,1.008
110897.361,1.009
110897.381,1.011
110897.401,1.008
110897.421,1.010
110897.441,1.012
110897.461,1.009
110897.481,1.010
110897.501,1.006
110897.521,1.010
110897.541,1.008
110897.561,1.010
110897.581,1.009
110897.601,1.010
110897.621,1.008
110897.641,1.008
110897.661,1.012
110897.681,1.010
110897.701,1.011
110897.721,1.010
110897.741,1.010
110897.761,1.010
110897.781,1.011
110897.801,1.009
110897.821,1.010
110897.841,1.008
110897.861,1.008
110897.881,1.009
110897.901,1.009
110897.921,1.009
110897.941,1.009
110897.961,1.008
110897.981,1.010
110898.001,1.010
110898.021,1.010
110898.041,1.011
110898.061,1.009
110898.081,1.007
110898.101,1.008
110898.121,1.009
110898.141,1.009
110898.161,1.009
110898.181,1.008
110898.201,1.009
110898.221,1.012
110898.241,1.008
110898.261,1.011
110898.281,1.009
110898.301,1.009
110898.321,1.007
110898.341,1.008
110898.361,1.009
110898.381,1.008
110898.401,1.013
110898.421,1.010
110898.441,1.013
110898.461,1.010
110898.481,1.009
110898.501,1.009
110898.521,1.009
110898.541,1.009
110898.561,1.010
110898.581,1.008
110898.601,1.011
110898.621,1.009
110898.641,1.012
110898.661,1.011
110898.681,1.010
110898.701,1.008
110898.721,1.010
110898.741,1.010
110898.761,1.011
110898.781,1.010
110898.801,1.011
110898.821,1.010
110898.841,1.009
110898.861,1.008
110898.881,1.010
110898.901,1.010
110898.921,1.009
110898.941,1.008
110898.961,1.009
110898.981,1.011
110899.001,1.009
110899.021,1.010
110899.041,1.026
110899.061,1.014
110899.081,1.006
110899.101,1.006
110899.121,1.009
110899.141,1.009
110899.161,1.009
110899.181,1.009
110899.201,1.010
110899.221,1.010
110899.241,1.010
110899.261,1.011
110899.281,1.008
110899.301,1.009
110899.321,1.009
110899.341,1.009
110899.361,1.011
110899.381,1.011
110899.401,1.010
110899.421,1.010
110899.441,1.006
110899.461,1.011
110899.481,1.009
110899.501,1.009
110899.521,1.010
110899.541,1.007
110899.561,1.011
110899.581,1.012
110899.601,1.010
110899.621,1.009
110899.641,1.010
110899.661,1.007
110899.681,1.009
110899.701,1.007
110899.721,1.010
110899.741,1.010
110899.761,1.010
110899.781,1.012
110899.801,1.009
110899.821,1.007
110899.841,1.009
110899.861,1.011
110899.881,1.009
110899.901,1.013
110899.921,1.010
110899.941,1.009
110899.961,1.009
110899.981,1.009
110900.001,1.009
110900.021,1.009
110900.041,1.010
110900.061,1.009
110900.081,1.009
110900.101,1.009
110900.121,1.010
110900.141,1.010
110900.161,1.008
110900.181,1.008
110900.201,1.008
110900.221,1.010
110900.241,1.009
110900.261,1.009
110900.281,1.010
110900.301,1.008
110900.321,1.009
110900.341,1.009
110900.361,1.010
110900.381,1.009
110900.401,1.011
110900.421,1.008
110900.441,1.007
110900.461,1.010
110900.481,1.011
110900.501,1.008
110900.521,1.011
110900.541,1.010
110900.561,1.010
110900.581,1.011
110900.601,1.006
110900.621,1.010
110900.641,1.010
110900.661,1.009
110900.681,1.009
110900.701,1.009
110900.721,1.009
110900.741,1.011
110900.761,1.007
110900.781,1.011
110900.801,1.010
110900.821,1.011
110900.841,1.008
110900.861,1.010
110900.881,1.009
110900.901,1.011
110900.921,1.009
110900.941,1.009
110900.961,1.008
110900.981,1.009
110901.001,1.009
110901.021,1.010
110901.041,1.008
110901.061,1.010
110901.081,1.008
110901.101,1.009
110901.121,1.009
110901.141,1.011
110901.161,1.009
110901.181,1.010
110901.201,1.008
110901.221,1.010
110901.241,1.010
110901.261,1.011
110901.281,1.011
110901.301,1.011
110901.321,1.009
110901.341,1.011
110901.361,1.008
110901.381,1.008
110901.401,1.009
110901.421,1.011
110901.441,1.008
110901.461,1.008
110901.481,1.007
110901.501,1.011
110901.521,1.011
110901.541,1.010
110901.561,1.009
110901.581,1.011
110901.601,1.010
110901.621,1.009
110901.641,1.008
110901.661,1.007
110901.681,1.009
110901.701,1.009
110901.721,1.007
110901.741,1.010
110901.761,1.007
110901.781,1.009
110901.801,1.010
110901.821,1.008
110901.841,1.009
110901.861,1.008
110901.881,1.009
110901.901,1.010
110901.921,1.009
110901.941,1.010
110901.961,1.009
110901.981,1.008
110902.001,1.010
110902.021,1.007
110902.041,1.011
110902.061,1.009
110902.081,1.010
110902.101,1.011
110902.121,1.010
110902.141,1.008
110902.161,1.011
110902.181,1.010
110902.201,1.011
110902.221,1.011
110902.241,1.010
110902.261,1.009
110902.281,1.009
110902.301,1.008
110902.321,1.009
110902.341,1.008
110902.361,1.008
110902.381,1.008
110902.401,1.010
110902.421,1.008
110902.441,1.006
110902.461,1.010
110902.481,1.008
110902.501,1.012
110902.521,1.010
110902.541,1.012
110902.561,1.007
110902.581,1.009
110902.601,1.009
110902.621,1.008
110902.641,1.009
110902.661,1.009
110902.681,1.009
110902.701,1.008
110902.721,1.011
110902.741,1.012
110902.761,1.011
110902.781,1.009
110902.801,1.009
110902.821,1.010
110902.841,1.011
110902.861,1.008
110902.881,1.008
110902.901,1.010
110902.921,1.009
110902.941,1.008
110902.961,1.011
110902.981,1.008
110903.001,1.010
110903.021,1.010
110903.041,1.009
110903.061,1.010
110903.081,1.010
110903.101,1.011
110903.121,1.008
110903.141,1.010
110903.161,1.015
110903.181,1.008
110903.201,1.014
110903.221,1.008
110903.241,1.011
110903.261,1.010
110903.281,1.011
110903.301,1.009
110903.321,1.009
110903.341,1.009
110903.361,1.008
110903.381,1.010
110903.401,1.011
110903.421,1.010
110903.441,1.010
110903.461,1.008
110903.481,1.009
110903.501,1.011
110903.521,1.011
110903.541,1.011
110903.561,1.009
110903.581,1.011
110903.601,1.008
110903.621,1.010
110903.641,1.011
110903.661,1.008
110903.681,1.009
110903.701,1.009
110903.721,1.010
110903.741,1.011
110903.761,1.011
110903.781,1.010
110903.801,1.011
110903.821,1.009
110903.841,1.012
110903.861,1.009
110903.881,1.008
110903.901,1.010
110903.921,1.008
110903.941,1.008
110903.961,1.012
110903.981,1.009
110904.001,1.009
110904.021,1.009
110904.041,1.011
110904.061,1.010
110904.081,1.008
110904.101,1.012
110904.121,1.011
110904.141,1.011
110904.161,1.010
110904.181,1.011
110904.201,1.010
110904.221,1.008
110904.241,1.009
110904.261,1.009
110904.281,1.009
110904.301,1.008
110904.321,1.009
110904.341,1.007
110904.361,1.011
110904.381,1.010
110904.401,1.008
110904.421,1.009
110904.441,1.009
110904.461,1.008
110904.481,1.010
110904.501,1.010
110904.521,1.007
110904.541,1.007
110904.561,1.010
110904.581,1.009
110904.601,1.011
110904.621,1.008
110904.641,1.011
110904.661,1.010
110904.681,1.006
110904.701,1.009
110904.721,1.010
110904.741,1.010
110904.761,1.011
110904.781,1.011
110904.801,1.009
110904.821,1.007
110904.841,1.011
110904.861,1.012
110904.881,1.011
110904.901,1.009
110904.921,1.010
110904.941,1.006
110904.961,1.009
110904.981,1.008
110905.001,1.009
110905.021,1.010
110905.041,1.010
110905.061,1.010
110905.081,1.007
110905.101,1.009
110905.121,1.007
110905.141,1.008
110905.161,1.008
110905.181,1.010
110905.201,1.007
110905.221,1.010
110905.241,1.008
110905.261,1.008
110905.281,1.010
110905.301,1.009
110905.321,1.010
110905.341,1.009
110905.361,1.010
110905.381,1.010
110905.401,1.009
110905.421,1.008
110905.441,1.008
110905.461,1.010
110905.481,1.010
110905.501,1.010
110905.521,1.009
110905.541,1.009
110905.561,1.007
110905.581,1.011
110905.601,1.010
110905.621,1.010
110905.641,1.009
110905.661,1.007
110905.681,1.010
110905.701,1.009
110905.721,1.009
110905.741,1.009
110905.761,1.008
110905.781,1.010
110905.801,1.008
110905.821,1.010
110905.841,1.010
110905.861,1.010
110905.881,1.011
110905.901,1.012
110905.921,1.011
110905.941,1.008
110905.961,1.010
110905.981,1.008
110906.001,1.010
110906.021,1.009
110906.041,1.008
110906.061,1.011
110906.081,1.009
110906.101,1.010
110906.121,1.010
110906.141,1.010
110906.161,1.010
110906.181,1.008
110906.201,1.007
110906.221,1.011
110906.241,1.011
110906.261,1.011
110906.281,1.007
110906.301,1.011
110906.321,1.009
110906.341,1.011
110906.361,1.007
110906.381,1.007
110906.401,1.009
110906.421,1.009
110906.441,1.008
110906.461,1.009
110906.481,1.009
110906.501,1.010
110906.521,1.010
110906.541,1.010
110906.561,1.011
110906.581,1.012
110906.601,1.010
110906.621,1.011
110906.641,1.009
110906.661,1.009
110906.681,1.008
110906.701,1.010
110906.721,1.011
110906.741,1.010
110906.761,1.008
110906.781,1.007
110906.801,1.012
110906.821,1.012
110906.841,1.008
110906.861,1.008
110906.881,1.008
110906.901,1.008
110906.921,1.009
110906.941,1.009
110906.961,1.010
110906.981,1.009
110907.001,1.010
110907.021,1.009
110907.041,1.008
110907.061,1.008
110907.081,1.012
110907.101,1.008
110907.121,1.012
110907.141,1.010
110907.161,1.009
110907.181,1.010
110907.201,1.008
110907.221,1.009
110907.241,1.010
110907.261,1.009
110907.281,1.008
110907.301,1.009
110907.321,1.009
110907.341,1.010
110907.361,1.010
110907.381,1.009
110907.401,1.009
110907.421,1.010
110907.441,1.011
110907.461,1.010
110907.481,1.035
110907.501,1.013
110907.521,1.009
110907.541,1.011
110907.561,1.013
110907.581,1.011
110907.601,1.009
110907.621,1.009
110907.641,1.008
110907.661,1.009
110907.681,1.010
110907.701,1.012
110907.721,1.009
110907.741,1.009
110907.761,1.010
110907.781,1.008
110907.801,1.008
110907.821,1.012
110907.841,1.010
110907.861,1.012
110907.881,1.009
110907.901,1.008
110907.921,1.009
110907.941,1.010
110907.961,1.010
110907.981,1.008
110908.001,1.010
110908.021,1.008
110908.041,1.012
110908.061,1.008
110908.081,1.012
110908.101,1.008
110908.121,1.008
110908.141,1.009
110908.161,1.011
110908.181,1.007
110908.201,1.009
110908.221,1.007
110908.241,1.009
110908.261,1.009
110908.281,1.010
110908.301,1.008
110908.321,1.008
110908.341,1.009
110908.361,1.008
110908.381,1.008
110908.401,1.009
110908.421,1.011
110908.441,1.009
110908.461,1.010
110908.481,1.009
110908.501,1.007
110908.521,1.009
110908.541,1.010
110908.561,1.010
110908.581,1.011
110908.601,1.007
110908.621,1.009
110908.641,1.010
110908.661,1.011
110908.681,1.009
110908.701,1.006
110908.721,1.011
110908.741,1.007
110908.761,1.008
110908.781,1.009
110908.801,1.008
110908.821,1.008
110908.841,1.009
110908.861,1.010
110908.881,1.010
110908.901,1.009
110908.921,1.010
110908.941,1.009
110908.961,1.011
110908.981,1.008
110909.001,1.010
110909.021,1.008
110909.041,1.010
110909.061,1.006
110909.081,1.010
110909.101,1.008
110909.121,1.009
110909.141,1.010
110909.161,1.010
110909.181,1.008
110909.201,1.006
110909.221,1.008
110909.241,1.010
110909.261,1.009
110909.281,1.008
110909.301,1.008
110909.321,1.011
110909.341,1.009
110909.361,1.009
110909.381,1.007
110909.401,1.008
110909.421,1.012
110909.441,1.008
110909.461,1.008
110909.481,1.011
110909.501,1.008
110909.521,1.008
110909.541,1.008
110909.561,1.012
110909.581,1.011
110909.601,1.008
110909.621,1.006
110909.641,1.011
110909.661,1.008
110909.681,1.011
110909.701,1.007
110909.721,1.009
110909.741,1.010
110909.761,1.010
110909.781,1.009
110909.801,1.011
110909.821,1.007
110909.841,1.009
110909.861,1.008
110909.881,1.010
110909.901,1.010
110909.921,1.012
110909.941,1.009
110909.961,1.009
110909.981,1.007
110910.001,1.009
110910.021,1.010
110910.041,1.008
110910.061,1.010
110910.081,1.010
110910.101,1.008
110910.121,1.012
110910.141,1.010
110910.161,1.009
110910.181,1.008
110910.201,1.009
110910.221,1.010
110910.241,1.010
110910.261,1.009
110910.281,1.009
110910.301,1.011
110910.321,1.007
110910.341,1.007
110910.361,1.011
110910.381,1.008
110910.401,1.008
110910.421,1.009
110910.441,1.010
110910.461,1.008
110910.481,1.009
110910.501,1.009
110910.521,1.008
110910.541,1.008
110910.561,1.011
110910.581,1.010
110910.601,1.008
110910.621,1.009
110910.641,1.008
110910.661,1.011
110910.681,1.007
110910.701,1.011
110910.721,1.010
110910.741,1.009
110910.761,1.008
110910.781,1.009
110910.801,1.010
110910.821,1.010
110910.841,1.008
110910.861,1.010
110910.881,1.009
110910.901,1.009
110910.921,1.011
110910.941,1.006
110910.961,1.009
110910.981,1.010
110911.001,1.007
110911.021,1.010
110911.041,1.013
110911.061,1.011
110911.081,1.009
110911.101,1.010
110911.121,1.011
110911.141,1.010
110911.161,1.008
110911.181,1.008
110911.201,1.009
110911.221,1.011
110911.241,1.011
110911.261,1.009
110911.281,1.009
110911.301,1.007
110911.321,1.009
110911.341,1.008
110911.361,1.009
110911.381,1.011
110911.401,1.012
110911.421,1.007
110911.441,1.006
110911.461,1.011
110911.481,1.010
110911.501,1.008
110911.521,1.008
110911.541,1.010
110911.561,1.010
110911.581,1.010
110911.601,1.011
110911.621,1.010
110911.641,1.010
110911.661,1.008
110911.681,1.011
110911.701,1.006
110911.721,1.008
110911.741,1.010
110911.761,1.011
110911.781,1.008
110911.801,1.010
110911.821,1.009
110911.841,1.009
110911.861,1.010
110911.881,1.009
110911.901,1.011
110911.921,1.009
110911.941,1.008
110911.961,1.010
110911.981,1.007
110912.001,1.008
110912.021,1.010
110912.041,1.010
110912.061,1.009
110912.081,1.009
110912.101,1.010
110912.121,1.010
110912.141,1.011
110912.161,1.007
110912.181,1.006
110912.201,1.011
110912.221,1.009
110912.241,1.011
110912.261,1.009
110912.281,1.011
110912.301,1.007
110912.321,1.009
110912.341,1.006
110912.361,1.008
110912.381,1.012
110912.401,1.011
110912.421,1.008
110912.441,1.007
110912.461,1.009
110912.481,1.010
110912.501,1.010
110912.521,1.008
