t_s,ax,ay,az
27.0350,0.0000,0.0000,1.0869
27.0400,0.0000,0.0000,0.9876
27.0450,0.0000,0.0000,1.1659
27.0500,0.0000,0.0000,0.8586
27.0550,0.0000,0.0000,0.9763
27.0600,0.0000,0.0000,0.9580
27.0650,0.0000,0.0000,1.2985
27.0700,0.0000,0.0000,1.2332
27.0750,0.0000,0.0000,0.9732
27.0800,0.0000,0.0000,0.8675
27.0850,0.0000,0.0000,0.9026
27.0900,0.0000,0.0000,1.1932
27.0950,0.0000,0.0000,1.0921
27.1000,0.0000,0.0000,0.9354
27.1050,0.0000,0.0000,1.0705
27.1100,0.0000,0.0000,0.9891
27.1150,0.0000,0.0000,0.9316
27.1200,0.0000,0.0000,1.0825
27.1250,0.0000,0.0000,1.0032
27.1300,0.0000,0.0000,1.0268
27.1350,0.0000,0.0000,1.1739
27.1400,0.0000,0.0000,1.0775
27.1450,0.0000,0.0000,1.0850
27.1500,0.0000,0.0000,0.9979
27.1550,0.0000,0.0000,0.9559
27.1600,0.0000,0.0000,1.1654
27.1650,0.0000,0.0000,1.1790
27.1700,0.0000,0.0000,1.1443
27.1750,0.0000,0.0000,0.9123
27.1800,0.0000,0.0000,0.9714
27.1850,0.0000,0.0000,0.9730
27.1900,0.0000,0.0000,1.2197
27.1950,0.0000,0.0000,0.9299
27.2000,0.0000,0.0000,1.0940
27.2050,0.0000,0.0000,0.9024
27.2100,0.0000,0.0000,1.0599
27.2150,0.0000,0.0000,1.1775
27.2200,0.0000,0.0000,0.9176
27.2250,0.0000,0.0000,1.1545
27.2300,0.0000,0.0000,1.0945
27.2350,0.0000,0.0000,1.1062
27.2400,0.0000,0.0000,0.9821
27.2450,0.0000,0.0000,1.0233
27.2500,0.0000,0.0000,1.1236
27.2550,0.0000,0.0000,1.1723
27.2600,0.0000,0.0000,0.8347
27.2650,0.0000,0.0000,1.1196
27.2700,0.0000,0.0000,1.1973
27.2750,0.0000,0.0000,1.0285
27.2800,0.0000,0.0000,0.9678
27.2850,0.0000,0.0000,0.9469
27.2900,0.0000,0.0000,0.9546
27.2950,0.0000,0.0000,0.9743
27.3000,0.0000,0.0000,1.1451
27.3050,0.0000,0.0000,0.9427
27.3100,0.0000,0.0000,1.0524
27.3150,0.0000,0.0000,1.1718
27.3200,0.0000,0.0000,1.0642
27.3250,0.0000,0.0000,1.0222
27.3300,0.0000,0.0000,1.2470
27.3350,0.0000,0.0000,1.0390
27.3400,0.0000,0.0000,0.9504
27.3450,0.0000,0.0000,1.0457
27.3500,0.0000,0.0000,1.0475
27.3550,0.0000,0.0000,1.1586
27.3600,0.0000,0.0000,1.0229
27.3650,0.0000,0.0000,0.8810
27.3700,0.0000,0.0000,0.9311
27.3750,0.0000,0.0000,1.0493
27.3800,0.0000,0.0000,0.9902
27.3850,0.0000,0.0000,1.0808
27.3900,0.0000,0.0000,0.9178
27.3950,0.0000,0.0000,1.1776
27.4000,0.0000,0.0000,1.3358
27.4050,0.0000,0.0000,1.0809
27.4100,0.0000,0.0000,1.1791
27.4150,0.0000,0.0000,1.0639
27.4200,0.0000,0.0000,1.0096
27.4250,0.0000,0.0000,1.1928
27.4300,0.0000,0.0000,1.0374
27.4350,0.0000,0.0000,1.2124
27.4400,0.0000,0.0000,1.2970
27.4450,0.0000,0.0000,1.1171
27.4500,0.0000,0.0000,1.2632
27.4550,0.0000,0.0000,0.9339
27.4600,0.0000,0.0000,1.0287
27.4650,0.0000,0.0000,0.9883
27.4700,0.0000,0.0000,0.9385
27.4750,0.0000,0.0000,0.9386
27.4800,0.0000,0.0000,1.0895
27.4850,0.0000,0.0000,0.9225
27.4900,0.0000,0.0000,1.0732
27.4950,0.0000,0.0000,0.9496
27.5000,0.0000,0.0000,1.1184
27.5050,0.0000,0.0000,1.0635
27.5100,0.0000,0.0000,1.1566
27.5150,0.0000,0.0000,1.0451
27.5200,0.0000,0.0000,1.0975
27.5250,0.0000,0.0000,1.1042
27.5300,0.0000,0.0000,1.2588
27.5350,0.0000,0.0000,0.9868
27.5400,0.0000,0.0000,1.0136
27.5450,0.0000,0.0000,1.0652
27.5500,0.0000,0.0000,1.0528
27.5550,0.0000,0.0000,1.0407
27.5600,0.0000,0.0000,1.0495
27.5650,0.0000,0.0000,0.9235
27.5700,0.0000,0.0000,1.0360
27.5750,0.0000,0.0000,1.0662
27.5800,0.0000,0.0000,0.9198
27.5850,0.0000,0.0000,0.8420
27.5900,0.0000,0.0000,0.8160
27.5950,0.0000,0.0000,1.1251
27.6000,0.0000,0.0000,1.0913
27.6050,0.0000,0.0000,1.1468
27.6100,0.0000,0.0000,0.9795
27.6150,0.0000,0.0000,1.0821
27.6200,0.0000,0.0000,1.1928
27.6250,0.0000,0.0000,1.0391
27.6300,0.0000,0.0000,1.2192
27.6350,0.0000,0.0000,1.0490
27.6400,0.0000,0.0000,1.1149
27.6450,0.0000,0.0000,1.1381
27.6500,0.0000,0.0000,1.0925
27.6550,0.0000,0.0000,0.9481
27.6600,0.0000,0.0000,1.0225
27.6650,0.0000,0.0000,1.2847
27.6700,0.0000,0.0000,1.0235
27.6750,0.0000,0.0000,1.3393
27.6800,0.0000,0.0000,1.0911
27.6850,0.0000,0.0000,1.0564
27.6900,0.0000,0.0000,1.2128
27.6950,0.0000,0.0000,1.0402
27.7000,0.0000,0.0000,0.8458
27.7050,0.0000,0.0000,0.9747
27.7100,0.0000,0.0000,0.9765
27.7150,0.0000,0.0000,1.2778
27.7200,0.0000,0.0000,1.0005
27.7250,0.0000,0.0000,1.2806
27.7300,0.0000,0.0000,0.7886
27.7350,0.0000,0.0000,1.0499
27.7400,0.0000,0.0000,1.2541
27.7450,0.0000,0.0000,0.9939
27.7500,0.0000,0.0000,1.1269
27.7550,0.0000,0.0000,1.1490
27.7600,0.0000,0.0000,1.1547
27.7650,0.0000,0.0000,0.9758
27.7700,0.0000,0.0000,1.0778
27.7750,0.0000,0.0000,1.1736
27.7800,0.0000,0.0000,1.0754
27.7850,0.0000,0.0000,1.0785
27.7900,0.0000,0.0000,1.0285
27.7950,0.0000,0.0000,1.0335
27.8000,0.0000,0.0000,0.9556
27.8050,0.0000,0.0000,1.1007
27.8100,0.0000,0.0000,1.0750
27.8150,0.0000,0.0000,0.9328
27.8200,0.0000,0.0000,0.8822
27.8250,0.0000,0.0000,1.1035
27.8300,0.0000,0.0000,1.1081
27.8350,0.0000,0.0000,1.1594
27.8400,0.0000,0.0000,1.0816
27.8450,0.0000,0.0000,1.1539
27.8500,0.0000,0.0000,1.1416
27.8550,0.0000,0.0000,0.7705
27.8600,0.0000,0.0000,1.2442
27.8650,0.0000,0.0000,0.9748
27.8700,0.0000,0.0000,1.1605
27.8750,0.0000,0.0000,1.0706
27.8800,0.0000,0.0000,0.9600
27.8850,0.0000,0.0000,1.1245
27.8900,0.0000,0.0000,0.8611
27.8950,0.0000,0.0000,1.0780
27.9000,0.0000,0.0000,1.1969
27.9050,0.0000,0.0000,1.0415
27.9100,0.0000,0.0000,1.2231
27.9150,0.0000,0.0000,1.1041
27.9200,0.0000,0.0000,1.1980
27.9250,0.0000,0.0000,0.9628
27.9300,0.0000,0.0000,1.0863
27.9350,0.0000,0.0000,0.7014
27.9400,0.0000,0.0000,1.1190
27.9450,0.0000,0.0000,0.9829
27.9500,0.0000,0.0000,0.9280
27.9550,0.0000,0.0000,0.9441
27.9600,0.0000,0.0000,0.9071
27.9650,0.0000,0.0000,1.0168
27.9700,0.0000,0.0000,1.1387
27.9750,0.0000,0.0000,1.0427
27.9800,0.0000,0.0000,1.2770
27.9850,0.0000,0.0000,1.0752
27.9900,0.0000,0.0000,1.0400
27.9950,0.0000,0.0000,0.9899
28.0000,0.0000,0.0000,0.8730
28.0050,0.0000,0.0000,0.8377
28.0100,0.0000,0.0000,0.9084
28.0150,0.0000,0.0000,0.9000
28.0200,0.0000,0.0000,0.9095
28.0250,0.0000,0.0000,1.0399
28.0300,0.0000,0.0000,1.0011
28.0350,0.0000,0.0000,1.0710
28.0400,0.0000,0.0000,0.9979
28.0450,0.0000,0.0000,1.1032
28.0500,0.0000,0.0000,0.9211
28.0550,0.0000,0.0000,1.0756
28.0600,0.0000,0.0000,0.8919
28.0650,0.0000,0.0000,1.3741
28.0700,0.0000,0.0000,1.0394
28.0750,0.0000,0.0000,1.1415
28.0800,0.0000,0.0000,1.0730
28.0850,0.0000,0.0000,0.9198
28.0900,0.0000,0.0000,1.1691
28.0950,0.0000,0.0000,1.0686
28.1000,0.0000,0.0000,0.9035
28.1050,0.0000,0.0000,1.1996
28.1100,0.0000,0.0000,0.9676
28.1150,0.0000,0.0000,1.1139
28.1200,0.0000,0.0000,0.8515
28.1250,0.0000,0.0000,1.0069
28.1300,0.0000,0.0000,1.0490
28.1350,0.0000,0.0000,1.0496
28.1400,0.0000,0.0000,1.0258
28.1450,0.0000,0.0000,0.9267
28.1500,0.0000,0.0000,1.2182
28.1550,0.0000,0.0000,0.9302
28.1600,0.0000,0.0000,0.9684
28.1650,0.0000,0.0000,1.0057
28.1700,0.0000,0.0000,1.0139
28.1750,0.0000,0.0000,1.0380
28.1800,0.0000,0.0000,0.8810
28.1850,0.0000,0.0000,0.9366
28.1900,0.0000,0.0000,0.9963
28.1950,0.0000,0.0000,0.9009
28.2000,0.0000,0.0000,1.2148
28.2050,0.0000,0.0000,0.8745
28.2100,0.0000,0.0000,0.9579
28.2150,0.0000,0.0000,0.8794
28.2200,0.0000,0.0000,1.1384
28.2250,0.0000,0.0000,0.9475
28.2300,0.0000,0.0000,1.2619
28.2350,0.0000,0.0000,1.0141
28.2400,0.0000,0.0000,1.1058
28.2450,0.0000,0.0000,1.0690
28.2500,0.0000,0.0000,0.8485
28.2550,0.0000,0.0000,1.1822
28.2600,0.0000,0.0000,0.8852
28.2650,0.0000,0.0000,0.9168
28.2700,0.0000,0.0000,1.2562
28.2750,0.0000,0.0000,0.9881
28.2800,0.0000,0.0000,0.9262
28.2850,0.0000,0.0000,0.9042
28.2900,0.0000,0.0000,1.0367
28.2950,0.0000,0.0000,1.2493
28.3000,0.0000,0.0000,0.9291
28.3050,0.0000,0.0000,0.7502
28.3100,0.0000,0.0000,0.7512
28.3150,0.0000,0.0000,1.1643
28.3200,0.0000,0.0000,1.0894
28.3250,0.0000,0.0000,1.0460
28.3300,0.0000,0.0000,1.1944
28.3350,0.0000,0.0000,0.9290
28.3400,0.0000,0.0000,1.0484
28.3450,0.0000,0.0000,1.0995
28.3500,0.0000,0.0000,1.0294
28.3550,0.0000,0.0000,1.1647
28.3600,0.0000,0.0000,0.9388
28.3650,0.0000,0.0000,0.8447
28.3700,0.0000,0.0000,0.9615
28.3750,0.0000,0.0000,1.0219
28.3800,0.0000,0.0000,0.8608
28.3850,0.0000,0.0000,1.2341
28.3900,0.0000,0.0000,0.9807
28.3950,0.0000,0.0000,0.8333
28.4000,0.0000,0.0000,0.8908
28.4050,0.0000,0.0000,0.9309
28.4100,0.0000,0.0000,1.0735
28.4150,0.0000,0.0000,1.0024
28.4200,0.0000,0.0000,0.9843
28.4250,0.0000,0.0000,1.0101
28.4300,0.0000,0.0000,0.9274
28.4350,0.0000,0.0000,1.0740
28.4400,0.0000,0.0000,0.8854
28.4450,0.0000,0.0000,1.0563
28.4500,0.0000,0.0000,1.0161
28.4550,0.0000,0.0000,0.8450
28.4600,0.0000,0.0000,1.1118
28.4650,0.0000,0.0000,0.8946
28.4700,0.0000,0.0000,0.9291
28.4750,0.0000,0.0000,1.1042
28.4800,0.0000,0.0000,0.9582
28.4850,0.0000,0.0000,0.9234
28.4900,0.0000,0.0000,0.9053
28.4950,0.0000,0.0000,0.6859
28.5000,0.0000,0.0000,0.9601
28.5050,0.0000,0.0000,0.8026
28.5100,0.0000,0.0000,0.9931
28.5150,0.0000,0.0000,0.9670
28.5200,0.0000,0.0000,0.8724
28.5250,0.0000,0.0000,0.9396
28.5300,0.0000,0.0000,1.0316
28.5350,0.0000,0.0000,1.0900
28.5400,0.0000,0.0000,1.1585
28.5450,0.0000,0.0000,1.0314
28.5500,0.0000,0.0000,1.0751
28.5550,0.0000,0.0000,1.0472
28.5600,0.0000,0.0000,1.2999
28.5650,0.0000,0.0000,1.1941
28.5700,0.0000,0.0000,0.9933
28.5750,0.0000,0.0000,1.1282
28.5800,0.0000,0.0000,1.0763
28.5850,0.0000,0.0000,0.9897
28.5900,0.0000,0.0000,0.9566
28.5950,0.0000,0.0000,0.9889
28.6000,0.0000,0.0000,1.1031
28.6050,0.0000,0.0000,0.8584
28.6100,0.0000,0.0000,1.1028
28.6150,0.0000,0.0000,1.0031
28.6200,0.0000,0.0000,1.0647
28.6250,0.0000,0.0000,1.0614
28.6300,0.0000,0.0000,0.9847
28.6350,0.0000,0.0000,0.8924
28.6400,0.0000,0.0000,1.0400
28.6450,0.0000,0.0000,0.8512
28.6500,0.0000,0.0000,0.7372
28.6550,0.0000,0.0000,0.7387
28.6600,0.0000,0.0000,1.0610
28.6650,0.0000,0.0000,1.1425
28.6700,0.0000,0.0000,1.0923
28.6750,0.0000,0.0000,0.8992
28.6800,0.0000,0.0000,0.9952
28.6850,0.0000,0.0000,1.1752
28.6900,0.0000,0.0000,0.9380
28.6950,0.0000,0.0000,0.9770
28.7000,0.0000,0.0000,1.0229
28.7050,0.0000,0.0000,0.9300
28.7100,0.0000,0.0000,0.9646
28.7150,0.0000,0.0000,0.8928
28.7200,0.0000,0.0000,0.8272
28.7250,0.0000,0.0000,1.0080
28.7300,0.0000,0.0000,0.9446
28.7350,0.0000,0.0000,1.1199
28.7400,0.0000,0.0000,1.0701
28.7450,0.0000,0.0000,0.9579
28.7500,0.0000,0.0000,0.7473
28.7550,0.0000,0.0000,0.7803
28.7600,0.0000,0.0000,1.1135
28.7650,0.0000,0.0000,1.1615
28.7700,0.0000,0.0000,1.1118
28.7750,0.0000,0.0000,0.8826
28.7800,0.0000,0.0000,1.0537
28.7850,0.0000,0.0000,0.9888
28.7900,0.0000,0.0000,0.9823
28.7950,0.0000,0.0000,1.1043
28.8000,0.0000,0.0000,1.0413
28.8050,0.0000,0.0000,1.2300
28.8100,0.0000,0.0000,1.0088
28.8150,0.0000,0.0000,0.9513
28.8200,0.0000,0.0000,1.0136
28.8250,0.0000,0.0000,0.8456
28.8300,0.0000,0.0000,0.8293
28.8350,0.0000,0.0000,0.9443
28.8400,0.0000,0.0000,0.8690
28.8450,0.0000,0.0000,1.0691
28.8500,0.0000,0.0000,0.8692
28.8550,0.0000,0.0000,0.9047
28.8600,0.0000,0.0000,0.9734
28.8650,0.0000,0.0000,1.0723
28.8700,0.0000,0.0000,1.0231
28.8750,0.0000,0.0000,1.1134
28.8800,0.0000,0.0000,0.7711
28.8850,0.0000,0.0000,0.8956
28.8900,0.0000,0.0000,0.8499
28.8950,0.0000,0.0000,0.8271
28.9000,0.0000,0.0000,0.9725
28.9050,0.0000,0.0000,1.0796
28.9100,0.0000,0.0000,1.1261
28.9150,0.0000,0.0000,1.0856
28.9200,0.0000,0.0000,1.1089
28.9250,0.0000,0.0000,0.8671
28.9300,0.0000,0.0000,0.8504
28.9350,0.0000,0.0000,0.9510
28.9400,0.0000,0.0000,0.7557
28.9450,0.0000,0.0000,0.8999
28.9500,0.0000,0.0000,0.7945
28.9550,0.0000,0.0000,0.9559
28.9600,0.0000,0.0000,1.0280
28.9650,0.0000,0.0000,0.9936
28.9700,0.0000,0.0000,0.7214
28.9750,0.0000,0.0000,0.8746
28.9800,0.0000,0.0000,0.9250
28.9850,0.0000,0.0000,1.0927
28.9900,0.0000,0.0000,0.9253
28.9950,0.0000,0.0000,1.0047
29.0000,0.0000,0.0000,0.9059
29.0050,0.0000,0.0000,1.1281
29.0100,0.0000,0.0000,0.8617
29.0150,0.0000,0.0000,1.0470
29.0200,0.0000,0.0000,0.7914
29.0250,0.0000,0.0000,0.9263
29.0300,0.0000,0.0000,0.8156
29.0350,0.0000,0.0000,0.8283
29.0400,0.0000,0.0000,1.0840
29.0450,0.0000,0.0000,0.8410
29.0500,0.0000,0.0000,0.7117
29.0550,0.0000,0.0000,0.8467
29.0600,0.0000,0.0000,0.8123
29.0650,0.0000,0.0000,1.0019
29.0700,0.0000,0.0000,1.0990
29.0750,0.0000,0.0000,1.0341
29.0800,0.0000,0.0000,0.7128
29.0850,0.0000,0.0000,0.8103
29.0900,0.0000,0.0000,1.0311
29.0950,0.0000,0.0000,0.9885
29.1000,0.0000,0.0000,0.9622
29.1050,0.0000,0.0000,0.7401
29.1100,0.0000,0.0000,0.9089
29.1150,0.0000,0.0000,0.8726
29.1200,0.0000,0.0000,1.0855
29.1250,0.0000,0.0000,0.8791
29.1300,0.0000,0.0000,1.0738
29.1350,0.0000,0.0000,0.7626
29.1400,0.0000,0.0000,0.8763
29.1450,0.0000,0.0000,0.8276
29.1500,0.0000,0.0000,0.9169
29.1550,0.0000,0.0000,0.8981
29.1600,0.0000,0.0000,0.9502
29.1650,0.0000,0.0000,0.6727
29.1700,0.0000,0.0000,0.8176
29.1750,0.0000,0.0000,0.8388
29.1800,0.0000,0.0000,0.9427
29.1850,0.0000,0.0000,0.7726
29.1900,0.0000,0.0000,1.0964
29.1950,0.0000,0.0000,1.1257
29.2000,0.0000,0.0000,0.9727
29.2050,0.0000,0.0000,0.8646
29.2100,0.0000,0.0000,0.8967
29.2150,0.0000,0.0000,0.9312
29.2200,0.0000,0.0000,0.9527
29.2250,0.0000,0.0000,1.0659
29.2300,0.0000,0.0000,0.7411
29.2350,0.0000,0.0000,0.9597
29.2400,0.0000,0.0000,1.1394
29.2450,0.0000,0.0000,0.8797
29.2500,0.0000,0.0000,0.9070
29.2550,0.0000,0.0000,1.0474
29.2600,0.0000,0.0000,1.0761
29.2650,0.0000,0.0000,1.0355
29.2700,0.0000,0.0000,0.8376
29.2750,0.0000,0.0000,1.0560
29.2800,0.0000,0.0000,0.7969
29.2850,0.0000,0.0000,1.0370
29.2900,0.0000,0.0000,0.9583
29.2950,0.0000,0.0000,0.8266
29.3000,0.0000,0.0000,0.7716
29.3050,0.0000,0.0000,0.9581
29.3100,0.0000,0.0000,1.0069
29.3150,0.0000,0.0000,1.1119
29.3200,0.0000,0.0000,1.0317
29.3250,0.0000,0.0000,1.0167
29.3300,0.0000,0.0000,0.8212
29.3350,0.0000,0.0000,1.0020
29.3400,0.0000,0.0000,0.7672
29.3450,0.0000,0.0000,1.1096
29.3500,0.0000,0.0000,0.9226
29.3550,0.0000,0.0000,1.1685
29.3600,0.0000,0.0000,0.9412
29.3650,0.0000,0.0000,0.8724
29.3700,0.0000,0.0000,0.9155
29.3750,0.0000,0.0000,1.1405
29.3800,0.0000,0.0000,0.8056
29.3850,0.0000,0.0000,0.8850
29.3900,0.0000,0.0000,0.9992
29.3950,0.0000,0.0000,0.9010
29.4000,0.0000,0.0000,1.1085
29.4050,0.0000,0.0000,1.2861
29.4100,0.0000,0.0000,0.8950
29.4150,0.0000,0.0000,1.1094
29.4200,0.0000,0.0000,0.9431
29.4250,0.0000,0.0000,1.0168
29.4300,0.0000,0.0000,1.0352
29.4350,0.0000,0.0000,0.7713
29.4400,0.0000,0.0000,0.9426
29.4450,0.0000,0.0000,1.0082
29.4500,0.0000,0.0000,0.9682
29.4550,0.0000,0.0000,0.8614
29.4600,0.0000,0.0000,0.9647
29.4650,0.0000,0.0000,0.8677
29.4700,0.0000,0.0000,1.0231
29.4750,0.0000,0.0000,0.9540
29.4800,0.0000,0.0000,0.9155
29.4850,0.0000,0.0000,1.0323
29.4900,0.0000,0.0000,0.8094
29.4950,0.0000,0.0000,0.8119
29.5000,0.0000,0.0000,1.0655
29.5050,0.0000,0.0000,1.0664
29.5100,0.0000,0.0000,1.0694
29.5150,0.0000,0.0000,0.9101
29.5200,0.0000,0.0000,0.9276
29.5250,0.0000,0.0000,0.7740
29.5300,0.0000,0.0000,0.8904
29.5350,0.0000,0.0000,1.2035
29.5400,0.0000,0.0000,1.0044
29.5450,0.0000,0.0000,0.8349
29.5500,0.0000,0.0000,0.9780
29.5550,0.0000,0.0000,1.0204
29.5600,0.0000,0.0000,1.0626
29.5650,0.0000,0.0000,0.8434
29.5700,0.0000,0.0000,0.8403
29.5750,0.0000,0.0000,0.9487
29.5800,0.0000,0.0000,1.0401
29.5850,0.0000,0.0000,0.9692
29.5900,0.0000,0.0000,1.1976
29.5950,0.0000,0.0000,1.0650
29.6000,0.0000,0.0000,1.0805
29.6050,0.0000,0.0000,0.9180
29.6100,0.0000,0.0000,0.8515
29.6150,0.0000,0.0000,0.8542
29.6200,0.0000,0.0000,1.2957
29.6250,0.0000,0.0000,0.9125
29.6300,0.0000,0.0000,1.1566
29.6350,0.0000,0.0000,1.1769
29.6400,0.0000,0.0000,0.8840
29.6450,0.0000,0.0000,0.8939
29.6500,0.0000,0.0000,0.9774
29.6550,0.0000,0.0000,0.9372
29.6600,0.0000,0.0000,1.0629
29.6650,0.0000,0.0000,0.7438
29.6700,0.0000,0.0000,1.0521
29.6750,0.0000,0.0000,1.0197
29.6800,0.0000,0.0000,1.2575
29.6850,0.0000,0.0000,0.9418
29.6900,0.0000,0.0000,0.7496
29.6950,0.0000,0.0000,0.7692
29.7000,0.0000,0.0000,1.0804
29.7050,0.0000,0.0000,1.0352
29.7100,0.0000,0.0000,0.9967
29.7150,0.0000,0.0000,0.9437
29.7200,0.0000,0.0000,0.9422
29.7250,0.0000,0.0000,1.0344
29.7300,0.0000,0.0000,0.6757
29.7350,0.0000,0.0000,0.7861
29.7400,0.0000,0.0000,0.7515
29.7450,0.0000,0.0000,0.9875
29.7500,0.0000,0.0000,1.0923
29.7550,0.0000,0.0000,1.0279
29.7600,0.0000,0.0000,1.2801
29.7650,0.0000,0.0000,0.9131
29.7700,0.0000,0.0000,0.9800
29.7750,0.0000,0.0000,1.0506
29.7800,0.0000,0.0000,0.9479
29.7850,0.0000,0.0000,1.2584
29.7900,0.0000,0.0000,1.0488
29.7950,0.0000,0.0000,1.0450
29.8000,0.0000,0.0000,0.9302
29.8050,0.0000,0.0000,1.1024
29.8100,0.0000,0.0000,1.0123
29.8150,0.0000,0.0000,0.8414
29.8200,0.0000,0.0000,1.0208
29.8250,0.0000,0.0000,0.8523
29.8300,0.0000,0.0000,1.0352
29.8350,0.0000,0.0000,0.8850
29.8400,0.0000,0.0000,0.8926
29.8450,0.0000,0.0000,0.9155
29.8500,0.0000,0.0000,0.9216
29.8550,0.0000,0.0000,1.0259
29.8600,0.0000,0.0000,1.0571
29.8650,0.0000,0.0000,0.9011
29.8700,0.0000,0.0000,1.1506
29.8750,0.0000,0.0000,0.9246
29.8800,0.0000,0.0000,1.1882
29.8850,0.0000,0.0000,1.1463
29.8900,0.0000,0.0000,1.0818
29.8950,0.0000,0.0000,0.8574
29.9000,0.0000,0.0000,0.9652
29.9050,0.0000,0.0000,1.2231
29.9100,0.0000,0.0000,0.9308
29.9150,0.0000,0.0000,1.2471
29.9200,0.0000,0.0000,1.0262
29.9250,0.0000,0.0000,0.9597
29.9300,0.0000,0.0000,0.8076
29.9350,0.0000,0.0000,1.2796
29.9400,0.0000,0.0000,2.9636
29.9450,0.0000,0.0000,2.8533
29.9500,0.0000,0.0000,2.7114
29.9550,0.0000,0.0000,3.0607
29.9600,0.0000,0.0000,3.0058
29.9650,0.0000,0.0000,2.9444
29.9700,0.0000,0.0000,2.9084
29.9750,0.0000,0.0000,2.8242
29.9800,0.0000,0.0000,2.8645
29.9850,0.0000,0.0000,2.8410
29.9900,0.0000,0.0000,2.7637
29.9950,0.0000,0.0000,2.9411
30.0000,0.0000,0.0000,0.0225
30.0050,0.0000,0.0000,0.0261
30.0100,0.0000,0.0000,0.0178
30.0150,0.0000,0.0000,0.0219
30.0200,0.0000,0.0000,0.0264
30.0250,0.0000,0.0000,0.0494
30.0300,0.0000,0.0000,0.0588
30.0350,0.0000,0.0000,0.0367
30.0400,0.0000,0.0000,0.0519
30.0450,0.0000,0.0000,0.0573
30.0500,0.0000,0.0000,0.0099
30.0550,0.0000,0.0000,0.0665
30.0600,0.0000,0.0000,0.0111
30.0650,0.0000,0.0000,0.0308
30.0700,0.0000,0.0000,0.0516
30.0750,0.0000,0.0000,0.0499
30.0800,0.0000,0.0000,0.0215
30.0850,0.0000,0.0000,0.0451
30.0900,0.0000,0.0000,0.1430
30.0950,0.0000,0.0000,0.0611
30.1000,0.0000,0.0000,0.0030
30.1050,0.0000,0.0000,0.0144
30.1100,0.0000,0.0000,0.0332
30.1150,0.0000,0.0000,0.0525
30.1200,0.0000,0.0000,0.0114
30.1250,0.0000,0.0000,0.0263
30.1300,0.0000,0.0000,0.0558
30.1350,0.0000,0.0000,0.1141
30.1400,0.0000,0.0000,0.0461
30.1450,0.0000,0.0000,0.0511
30.1500,0.0000,0.0000,0.0377
30.1550,0.0000,0.0000,0.0018
30.1600,0.0000,0.0000,0.0409
30.1650,0.0000,0.0000,0.0432
30.1700,0.0000,0.0000,0.0541
30.1750,0.0000,0.0000,0.0214
30.1800,0.0000,0.0000,0.0496
30.1850,0.0000,0.0000,0.1003
30.1900,0.0000,0.0000,0.0320
30.1950,0.0000,0.0000,0.0845
30.2000,0.0000,0.0000,0.0423
30.2050,0.0000,0.0000,0.0459
30.2100,0.0000,0.0000,0.0167
30.2150,0.0000,0.0000,0.0196
30.2200,0.0000,0.0000,0.0250
30.2250,0.0000,0.0000,0.0978
30.2300,0.0000,0.0000,0.0541
30.2350,0.0000,0.0000,0.0002
30.2400,0.0000,0.0000,0.0532
30.2450,0.0000,0.0000,0.0333
30.2500,0.0000,0.0000,0.0301
30.2550,0.0000,0.0000,0.0436
30.2600,0.0000,0.0000,0.0525
30.2650,0.0000,0.0000,0.0424
30.2700,0.0000,0.0000,0.0102
30.2750,0.0000,0.0000,0.0410
30.2800,0.0000,0.0000,0.0084
30.2850,0.0000,0.0000,0.0370
30.2900,0.0000,0.0000,0.0044
30.2950,0.0000,0.0000,0.0989
30.3000,0.0000,0.0000,0.0050
30.3050,0.0000,0.0000,0.0241
30.3100,0.0000,0.0000,0.0392
30.3150,0.0000,0.0000,0.0165
30.3200,0.0000,0.0000,0.0580
30.3250,0.0000,0.0000,0.0593
30.3300,0.0000,0.0000,0.0351
30.3350,0.0000,0.0000,0.0335
30.3400,0.0000,0.0000,0.0523
30.3450,0.0000,0.0000,0.0306
30.3500,0.0000,0.0000,0.0480
30.3550,0.0000,0.0000,0.0400
30.3600,0.0000,0.0000,0.0300
30.3650,0.0000,0.0000,0.1202
30.3700,0.0000,0.0000,0.0287
30.3750,0.0000,0.0000,0.0546
30.3800,0.0000,0.0000,0.0332
30.3850,0.0000,0.0000,0.0889
30.3900,0.0000,0.0000,0.0063
30.3950,0.0000,0.0000,0.0147
30.4000,0.0000,0.0000,0.0552
30.4050,0.0000,0.0000,0.0724
30.4100,0.0000,0.0000,0.0403
30.4150,0.0000,0.0000,0.1010
30.4200,0.0000,0.0000,0.0609
30.4250,0.0000,0.0000,0.0077
30.4300,0.0000,0.0000,0.0078
30.4350,0.0000,0.0000,0.0108
30.4400,0.0000,0.0000,0.0620
30.4450,0.0000,0.0000,0.0329
30.4500,0.0000,0.0000,0.0158
30.4550,0.0000,0.0000,0.0345
30.4600,0.0000,0.0000,0.0610
30.4650,0.0000,0.0000,0.0258
30.4700,0.0000,0.0000,0.0203
30.4750,0.0000,0.0000,0.0184
30.4800,0.0000,0.0000,0.0138
30.4850,0.0000,0.0000,0.0521
30.4900,0.0000,0.0000,0.0287
30.4950,0.0000,0.0000,0.0033
30.5000,0.0000,0.0000,0.0889
30.5050,0.0000,0.0000,0.0293
30.5100,0.0000,0.0000,0.0347
30.5150,0.0000,0.0000,0.0170
30.5200,0.0000,0.0000,0.0637
30.5250,0.0000,0.0000,0.0300
